"QLogin_1","Item","Segmented","lines","response_num","response","J1_Rating","J2_Rating","J3_Rating","J4_Rating"
"3drmN5S2","paperclip","unsegmented",10,2,"make a hook out of it",2,3,1,2
"13ny39cg","paperclip","segmented",15,3,"make a keyring",2,3,1,2
"9ZsvZCS0","paperclip","segmented",15,6,"Make a mini sculpture",3,5,2,2
"vWx8G5y2","paperclip","unsegmented",5,5,"Make a necklace",2,2,1,2
"uirSLy6r","paperclip","unsegmented",10,7,"Make a necklace",2,2,1,2
"6EcRhhAL","paperclip","unsegmented",5,2,"make a necklace",2,2,1,2
"I7m5DGyu","paperclip","segmented",5,3,"make a necklace",2,2,1,2
"M826NWy8","paperclip","segmented",15,15,"make a necklace",2,2,1,2
"w4r5kjlA","paperclip","segmented",15,3,"make a necklace",2,2,1,2
"888P21nX","paperclip","segmented",10,3,"make a necklace ",2,2,1,2
"JxuQ6c1f","paperclip","unsegmented",15,3,"make a necklace (use the clip to hold the charm)",2,2,1,2
"3drmN5S2","paperclip","unsegmented",10,4,"make a necklace or bracelet",2,2,1,2
"9ZsvZCS0","paperclip","segmented",15,10,"Make a paperclip chain",2,2,1,1
"kF9615f2","paperclip","unsegmented",10,5,"make a prison cigarette lighter",3,3,5,3
"zVpN53Ht","paperclip","segmented",15,4,"Make a ring",2,2,2,2
"13ny39cg","paperclip","segmented",15,1,"make a sculpture",2,5,2,2
"3drmN5S2","paperclip","unsegmented",10,6,"make a tooth pick out of it",2,4,2,2
"dENdB2Qt","paperclip","segmented",15,8,"make a toy",2,3,2,2
"Y55OrqzC","paperclip","segmented",5,1,"make an angel ornament",2,3,1,3
"MBYB7Nz5","paperclip","segmented",15,5,"make an art project",3,4,2,2
"A26c3z9n","paperclip","segmented",10,2,"make angels at Christmas",2,3,3,3
"pD79KXDl","paperclip","segmented",15,3,"make art",2,4,2,1
"aGzhYc5T","paperclip","segmented",5,9,"make bracelet/necklace by connecting",2,2,1,2
"3KwNtbkQ","paperclip","unsegmented",5,4,"MAKE CRAFTS",2,3,2,1
"3qx6PWXs","paperclip","unsegmented",5,5,"make decorations by clipping together multiple paper clips",2,3,1,2
"s5l4YzV3","paperclip","segmented",15,2,"make free phone calls at old phone booths",5,5,5,5
"ww8QYGoO","paperclip","segmented",10,2,"make holes for crafts",2,3,2,2
"0z2AZnax","paperclip","unsegmented",15,1,"Make into jewelry",2,2,1,1
"Sp2k68mD","paperclip","segmented",15,6,"make into jewlery",2,2,1,1
"w3Pi76uS","paperclip","unsegmented",15,5,"make into ring",2,2,2,2
"5CH3FMbC","paperclip","unsegmented",10,6,"Make it into a game by picking up the paperclips with a magnet",2,3,2,3
"3qx6PWXs","paperclip","unsegmented",5,2,"make jewelry",2,2,1,1
"5GS33saU","paperclip","segmented",10,3,"make jewelry",2,2,1,1
"hj8bSQrN","paperclip","segmented",5,6,"make jewelry",2,2,1,1
"opxAEih3","paperclip","unsegmented",10,7,"make jewelry",2,2,1,1
"MzKGrHfk","paperclip","unsegmented",5,2,"Make jewelry.",2,2,1,1
"H6CjN8B9","paperclip","segmented",15,9,"make paper clip robots? buildin",3,4,4,2
"V8mxLJpC","paperclip","unsegmented",15,5,"make paperclip sculptures",3,5,2,2
"Y2cD7y3X","paperclip","segmented",10,7,"make people with them for kids",3,3,2,2
"MzKGrHfk","paperclip","unsegmented",5,4,"Make sculptures.",3,4,2,2
"13ny39cg","paperclip","segmented",15,2,"make some earrings",2,2,2,2
"N311258W","paperclip","segmented",10,5,"make sure you are organized",2,3,1,1
"opxAEih3","paperclip","unsegmented",10,5,"make toys/doll/animal shapes for fun",2,3,2,2
"13ny39cg","paperclip","segmented",15,6,"make up a game",3,3,2,1
"Kf5hYM86","paperclip","unsegmented",15,5,"Makeshift arms for tiny figure",3,4,3,3
"Y2cD7y3X","paperclip","segmented",10,4,"makeshift flathead screwdriver",3,5,3,2
"OXGW4BSs","paperclip","segmented",5,1,"Makeshift safety pin",2,3,2,2
"7bxXP4eJ","paperclip","unsegmented",15,4,"making a compass",2,5,2,2
"RRWg2Zzl","paperclip","unsegmented",5,3,"Making a necklace",2,2,1,2
"RW7306rQ","paperclip","segmented",10,5,"making jewelry ",2,2,1,1
"aGzhYc5T","paperclip","segmented",5,8,"melt and make into a tiny ball",4,3,5,3
"wJ77G1q1","paperclip","segmented",15,3,"metal tie",2,3,3,3
"1O32dq25","paperclip","segmented",15,1,"mobile",NA,3,3,1
"2T268S98","paperclip","segmented",15,1,"money clip",1,3,1,2
"RqMKS495","paperclip","segmented",5,2,"money clip",1,3,1,2
"1xS08G27","paperclip","segmented",10,5,"mouse jouster",4,3,5,4
"72I2UHeb","paperclip","segmented",5,4,"mustard bottle unclogged. ",4,4,3,3
"V453P9LD","paperclip","unsegmented",5,5,"nail",NA,NA,2,1
"344dbgyl","paperclip","segmented",5,3,"nail cleaner",2,4,1,2
"kPD89jW3","paperclip","unsegmented",15,5,"nail cleaner",2,4,1,2
"l66h8TSK","paperclip","unsegmented",10,9,"Narrow crack dirt",2,NA,1,2
"lD7jWtiL","paperclip","unsegmented",5,2,"necklace",2,2,1,2
"1xS08G27","paperclip","segmented",10,3,"necklace",2,2,1,2
"A26c3z9n","paperclip","segmented",10,7,"necklace",2,2,1,2
"bCCPp06L","paperclip","unsegmented",10,1,"necklace",2,2,1,2
"cIvhY884","paperclip","segmented",15,3,"necklace",2,2,1,2
"JlTb0mcF","paperclip","segmented",10,2,"necklace",2,2,1,2
"72I2UHeb","paperclip","segmented",5,8,"necklace closure hardware",2,2,1,2
"72I2UHeb","paperclip","segmented",5,1,"necklace parts, necklace closure hardware",2,2,1,2
"bCCPp06L","paperclip","unsegmented",10,5,"needle",2,3,2,2
"y89Nm2JI","paperclip","unsegmented",15,8,"note holder",2,3,1,1
"B0o9M8xC","paperclip","unsegmented",10,14,"oenail cleaner",2,4,2,2
"D9ZeYC3r","paperclip","unsegmented",15,4,"of course)",NA,NA,NA,NA
"RRWg2Zzl","paperclip","unsegmented",5,6,"of paperclips",1,NA,1,NA
"Pg80l09K","paperclip","unsegmented",15,5,"one point can be sharpend to be used to dig out a thorn",4,4,2,3
"Pg80l09K","paperclip","unsegmented",15,6,"One side can be sharpend to be used",4,4,NA,NA
"M826NWy8","paperclip","segmented",15,2,"open a door",2,3,1,2
"ls85DI0O","paperclip","segmented",10,2,"Open a door",2,3,1,2
"1aF77W6m","paperclip","unsegmented",10,2,"open a lock",2,3,1,2
"w4r5kjlA","paperclip","segmented",15,1,"Open a lock",2,3,1,2
"kF9615f2","paperclip","unsegmented",10,3,"open a lock",2,3,1,2
"M826NWy8","paperclip","segmented",15,11,"open an iphone",2,3,2,2
"9Ip75teO","paperclip","segmented",10,3,"open and use it to clean out a clog in a smoking pipe",2,4,2,2
"lGi8mYM4","paperclip","segmented",5,4,"open it and re-bend it as a piece of wire for tying",2,3,3,2
"9Ip75teO","paperclip","segmented",10,4,"open it and use  to thread beads on string or hair",2,3,3,2
"lGi8mYM4","paperclip","segmented",5,3,"open it and use as a plant stake",2,3,3,2
"lGi8mYM4","paperclip","segmented",5,1,"open it and use as tool to open cd drives",2,4,2,2
"lGi8mYM4","paperclip","segmented",5,2,"open it and use as xmas ornament holder",2,3,1,2
"9Ip75teO","paperclip","segmented",10,2,"open it and use it to reach into tiny areas to grab something",2,4,2,2
"9Ip75teO","paperclip","segmented",10,1,"open it up and use it to hit the tiny reset button on electronics",2,4,1,2
"aGzhYc5T","paperclip","segmented",5,4,"open lock",2,3,1,2
"R0U9X8AP","paperclip","segmented",10,1,"open sim card on iPhone",2,4,2,3
"l7N9V4Mr","paperclip","unsegmented",10,7,"Organization",1,2,1,1
"v1f48OH2","paperclip","unsegmented",10,3,"Organize different items together",1,2,1,1
"MBYB7Nz5","paperclip","segmented",15,1,"organize paper",1,2,1,1
"dTYiXuFS","paperclip","segmented",15,1,"Organize paper together",1,2,1,1
"LcB8W68g","paperclip","segmented",10,1,"organize pieces of paper",1,2,1,1
"l7N9V4Mr","paperclip","unsegmented",10,3,"Organizing wires",1,2,1,2
"72I2UHeb","paperclip","segmented",5,6,"ornament hanger",2,3,1,2
"ac93CkSi","paperclip","unsegmented",10,7,"ornament hanger",2,3,1,2
"Sp2k68mD","paperclip","segmented",15,1,"ornament holder",2,3,1,2
"Tz3xw8MP","paperclip","segmented",10,8,"ornament holder",2,3,1,2
"T7n32j0J","paperclip","unsegmented",5,5,"ornaments",2,3,1,1
"AHxx5oRE","paperclip","unsegmented",10,5,"oval stencil",2,4,3,2
"j0DY4Qzg","paperclip","segmented",5,7,"pack straw with spitballs",2,5,5,3
"ba1FcFHt","paperclip","segmented",5,9,"paint applicatior",3,4,3,2
"ac93CkSi","paperclip","unsegmented",10,12,"paintbrush -",3,4,3,2
"59auf5Di","paperclip","unsegmented",5,3,"painting something very tiny",3,4,3,2
"wl41F5Rd","paperclip","segmented",5,11,"paper airplane weight ",2,4,3,3
"w4r5kjlA","paperclip","segmented",15,7,"paper holder (thro",1,1,1,1
"l66h8TSK","paperclip","unsegmented",10,5,"Paper note / memo hanger",1,3,1,2
"b2fcis6W","paperclip","segmented",10,4,"paper weight (albeit a poor one)",1,3,2,2
"mhcrc4iq","paperclip","unsegmented",5,6,"Paperclip jewelry",2,2,2,2
"ls85DI0O","paperclip","segmented",10,1,"Papers together ",1,1,1,1
"Lr6WcnQu","paperclip","segmented",10,3,"pare one's fingernails",2,3,1,2
"3drmN5S2","paperclip","unsegmented",10,7,"peice our",NA,NA,NA,NA
"6K46lbH7","paperclip","segmented",15,3,"PEN",3,5,3,1
"ac93CkSi","paperclip","unsegmented",10,11,"pen - dip in ink",3,5,3,2
"ba1FcFHt","paperclip","segmented",5,8,"pencil decoration",2,4,4,2
"14BdrD3U","paperclip","segmented",5,3,"Pencil holder, when folder into approroiate shape.",3,4,3,2
"2FhA1V0Q","paperclip","unsegmented",15,3,"pencil stand",3,4,3,2
"Tpv6iUU1","paperclip","unsegmented",5,2,"photo holder",2,3,2,2
"l9pCqCGT","paperclip","unsegmented",15,6,"pick",2,3,1,1
"8QXs25dr","paperclip","unsegmented",15,3,"pick a lock",2,3,1,2
"C9hwW590","paperclip","unsegmented",10,2,"pick a lock",2,3,1,2
"qZwO9maC","paperclip","unsegmented",10,2,"Pick a lock",2,3,1,2
"13ny39cg","paperclip","segmented",15,5,"pick a lock",2,3,1,2
"2FtPmg0Q","paperclip","unsegmented",15,2,"pick a lock",2,3,1,2
"dENdB2Qt","paperclip","segmented",15,3,"pick a lock",2,3,1,2
"FE7ZtheE","paperclip","unsegmented",10,2,"pick a lock",2,3,1,2
"hj8bSQrN","paperclip","segmented",5,2,"pick a lock",2,3,1,2
"I7m5DGyu","paperclip","segmented",5,2,"pick a lock",2,3,1,2
"Lr6WcnQu","paperclip","segmented",10,2,"pick a lock",2,3,1,2
"s9s2shYZ","paperclip","segmented",10,3,"pick a lock",2,3,1,2
"Y2cD7y3X","paperclip","segmented",10,3,"pick a lock",2,3,1,2
"l7N9V4Mr","paperclip","unsegmented",10,2,"Pick a lock",2,3,1,2
"c62vD57c","paperclip","segmented",10,2,"Pick at things",2,3,2,2
"w3Pi76uS","paperclip","unsegmented",15,2,"pick dirt from under fingernails",2,4,2,2
"uirSLy6r","paperclip","unsegmented",10,3,"Pick FIngernails",2,4,2,2
"dENdB2Qt","paperclip","segmented",15,12,"pick fingernails",2,4,2,2
"d899i6rX","paperclip","unsegmented",5,2,"pick lock",2,3,1,2
"e16V8C6A","paperclip","segmented",10,2,"pick lock",2,3,1,2
"j0DY4Qzg","paperclip","segmented",5,6,"pick lock",2,3,1,2
"m77nfH6L","paperclip","segmented",5,2,"pick lock",2,3,1,2
"uirSLy6r","paperclip","unsegmented",10,2,"Pick Lock",2,3,1,2
"JxuQ6c1f","paperclip","unsegmented",15,4,"pick locks",2,3,1,2
"9ZsvZCS0","paperclip","segmented",15,3,"Pick locks",2,3,1,2
"mhcrc4iq","paperclip","unsegmented",5,1,"Pick locks",2,3,1,2
"RqMKS495","paperclip","segmented",5,3,"pick locks",2,3,1,2
"MzKGrHfk","paperclip","unsegmented",5,3,"Pick locks.",2,3,1,2
"57ZLnnlc","paperclip","unsegmented",15,4,"pick teeth",2,4,1,2
"dENdB2Qt","paperclip","segmented",15,7,"pick teeth",2,4,1,2
"e16V8C6A","paperclip","segmented",10,3,"pick teeth",2,4,1,2
"dENdB2Qt","paperclip","segmented",15,13,"pick toenails",2,4,1,2
"vWx8G5y2","paperclip","unsegmented",5,4,"Pick up a piece of paper with the end",3,4,2,2
"6hf8viCt","paperclip","segmented",5,2,"Picking a lock",2,3,1,2
"R0U9X8AP","paperclip","segmented",10,3,"picking lock",2,3,1,2
"T7PsWT76","paperclip","unsegmented",5,1,"picking locks",2,3,1,2
"RW7306rQ","paperclip","segmented",10,2,"picking teeth",2,4,1,2
"2FhA1V0Q","paperclip","unsegmented",15,2,"picklock",2,3,1,2
"7uS4dhoU","paperclip","segmented",5,2,"picture hanger",2,3,1,2
"Sp2k68mD","paperclip","segmented",15,2,"picture hanger",2,3,1,2
"V453P9LD","paperclip","unsegmented",5,3,"picture hanger",2,3,1,2
"ls85DI0O","paperclip","segmented",10,6,"Picture holder",2,3,1,2
"Kf5hYM86","paperclip","unsegmented",15,6,"Picture Holder",2,3,1,2
"dENdB2Qt","paperclip","segmented",15,5,"pierce an ear",2,4,2,2
"3N1tv1g7","paperclip","unsegmented",10,4,"pierce ears",2,4,2,2
"9ZsvZCS0","paperclip","segmented",15,4,"Pierce ears/wear as earring",2,4,2,2
"1S8A5eB9","paperclip","unsegmented",15,1,"pin",2,3,2,1
"wJ77G1q1","paperclip","segmented",15,1,"pin",2,3,2,1
"zLKWIxYM","paperclip","segmented",5,2,"pin",2,3,2,1
"C9hwW590","paperclip","unsegmented",10,6,"pin crafts",2,3,2,2
"aGzhYc5T","paperclip","segmented",5,7,"pinch someone",4,5,2,2
"8dsuK18a","paperclip","unsegmented",15,1,"Pipe cleaner",2,4,1,2
"kPD89jW3","paperclip","unsegmented",15,3,"pipe cleaner",2,4,1,2
"Tpv6iUU1","paperclip","unsegmented",5,5,"pipe poker",2,4,1,2
"wl41F5Rd","paperclip","segmented",5,4,"play dough cutting tool",3,5,3,3
"YFPUia8r","paperclip","segmented",10,3,"play table football, paperclip as football",4,3,2,2
"y41k3650","paperclip","unsegmented",15,2,"playing games to pass the time",3,3,2,1
"w4r5kjlA","paperclip","segmented",15,5,"poke a hole into something",2,3,2,1
"xW7eohB9","paperclip","segmented",5,2,"Poke a whole in something",2,3,2,1
"344dbgyl","paperclip","segmented",5,4,"poke hole",2,3,2,1
"opxAEih3","paperclip","unsegmented",10,4,"poke holes in something",2,3,2,1
"M826NWy8","paperclip","segmented",15,7,"poke holes in things",2,3,2,1
"14BdrD3U","paperclip","segmented",5,4,"Poke small hole into an egg, so you can empty the egg for painted eggshell art",5,3,3,3
"5Tsk755o","paperclip","unsegmented",5,4,"Poke small holes in paper for attached a string",2,3,3,1
"qZwO9maC","paperclip","unsegmented",10,3,"Poke someone",2,3,2,2
"kF9615f2","paperclip","unsegmented",10,4,"poke someone",2,3,2,2
"qZwO9maC","paperclip","unsegmented",10,4,"Poke the tiny reset button on the back of a router",2,4,2,2
"m77nfH6L","paperclip","segmented",5,3,"poke tings",2,3,2,1
"KxZ68Dlf","paperclip","unsegmented",10,7,"poker",2,3,2,1
"b93mLY15","paperclip","segmented",5,1,"poker",2,3,2,1
"l9pCqCGT","paperclip","unsegmented",15,9,"poker",2,3,2,1
"JxuQ6c1f","paperclip","unsegmented",15,5,"pop zits",3,4,3,3
"N311258W","paperclip","segmented",10,3,"post paper on a bulletin ",3,3,1,2
"N311258W","paperclip","segmented",10,4,"presentation ",4,3,2,1
"WzURBE7G","paperclip","unsegmented",10,5,"Press small reset buttons",2,4,2,2
"b2fcis6W","paperclip","segmented",10,2,"Pressing rod for handheld devices with a small reset button",2,4,2,2
"mhcrc4iq","paperclip","unsegmented",5,4,"Prop up recipe cards",3,4,3,2
"MXicONTd","paperclip","segmented",5,6,"punch holes in paper",2,3,2,1
"Lr5bzVBf","paperclip","unsegmented",5,2,"puncture",2,3,2,1
"gEOtW7kc","paperclip","segmented",10,9,"Put a bunch of them together to make a paperweight",2,4,2,1
"57D9S225","paperclip","unsegmented",10,3,"put in hair",2,3,2,1
"888P21nX","paperclip","segmented",10,2,"put in hair",2,3,2,1
"05atXwmG","paperclip","unsegmented",5,5,"Put it in your hair as a hair clip",2,3,2,2
"p6GZwwsg","paperclip","segmented",10,2,"put paper together",2,1,1,1
"EwBSSB2k","paperclip","segmented",5,5,"Put paper wads on ends, use as mouse barbell",2,5,5,5
"FE7ZtheE","paperclip","unsegmented",10,1,"put papers together",1,1,1,1
"vWx8G5y2","paperclip","unsegmented",5,1,"Put papers together",1,1,1,1
"6hf8viCt","paperclip","segmented",5,1,"Putting pages together",1,1,1,1
"y41k3650","paperclip","unsegmented",15,3,"putting papers together",1,1,1,1
"y41k3650","paperclip","unsegmented",15,1,"putting them together into a necklace",2,2,1,2
"WzURBE7G","paperclip","unsegmented",10,4,"Quick fix for a slipping zipper",1,5,2,2
"Tpv6iUU1","paperclip","unsegmented",5,4,"quick fix when a button breaks",2,5,2,2
"Na5C17A6","paperclip","unsegmented",10,5,"re-bent into cell phone holder",2,5,2,2
"1BHxIRq1","paperclip","unsegmented",10,8,"ream out clogged area",2,4,1,2
"uirSLy6r","paperclip","unsegmented",10,4,"Recycle",4,5,3,1
"3N1tv1g7","paperclip","unsegmented",10,3,"remove dirt behind fingernails",2,4,2,2
"1xS08G27","paperclip","segmented",10,6,"remove grout ",2,4,2,2
"57ZLnnlc","paperclip","unsegmented",15,5,"remove stuck erasers from pencils",4,4,4,2
"hee1Wrlg","paperclip","unsegmented",15,3,"Removing a stuck floppy disk from an old Mac computer",4,4,2,3
"MXicONTd","paperclip","segmented",5,2,"replacement button",2,4,3,2
"JlTb0mcF","paperclip","segmented",10,6,"reset electronics",2,4,2,2
"xW7eohB9","paperclip","segmented",5,4,"restart an electronic, ",2,4,2,2
"1BHxIRq1","paperclip","unsegmented",10,4,"retrieve dropped items",2,5,2,2
"zLKWIxYM","paperclip","segmented",5,3,"ring",2,2,2,2
"6hf8viCt","paperclip","segmented",5,7,"ripping paper",2,4,2,1
"59auf5Di","paperclip","unsegmented",5,4,"roach clip",3,5,1,2
"Tpv6iUU1","paperclip","unsegmented",5,3,"roach clip",3,5,1,2
"H6CjN8B9","paperclip","segmented",15,6,"rope o clips",4,5,1,1
"ac93CkSi","paperclip","unsegmented",10,10,"ruler",2,5,3,2
"6hf8viCt","paperclip","segmented",5,4,"Running a current",2,4,3,2
"7bxXP4eJ","paperclip","unsegmented",15,3,"science projects",2,4,2,2
"j0DY4Qzg","paperclip","segmented",5,5,"scoop peanut butter",5,5,4,3
"C9hwW590","paperclip","unsegmented",10,4,"scrape an object",2,4,2,2
"Lr6WcnQu","paperclip","segmented",10,5,"scrape off some adhesive substance",3,4,2,2
"b93mLY15","paperclip","segmented",5,3,"scraper",2,4,2,1
"bCCPp06L","paperclip","unsegmented",10,6,"scraper",2,4,2,1
"Tz3xw8MP","paperclip","segmented",10,2,"scraping tool",2,4,2,2
"GBLQ0YK2","paperclip","unsegmented",5,1,"scratch a lottery ticket ",2,4,2,2
"w4r5kjlA","paperclip","segmented",15,2,"scratch a name or word into something",2,4,2,2
"57ZLnnlc","paperclip","unsegmented",15,6,"scratch an itch",2,4,2,2
"dENdB2Qt","paperclip","segmented",15,11,"scratch an itch",2,4,2,2
"dENdB2Qt","paperclip","segmented",15,9,"scratch lottery card",2,4,2,2
"JlTb0mcF","paperclip","segmented",10,4,"scratch scratch offs",2,4,2,2
"9ZsvZCS0","paperclip","segmented",15,8,"Scratch self",2,4,2,2
"Sp2k68mD","paperclip","segmented",15,5,"scratch your name onto something",2,4,2,2
"bDv6Dpf4","paperclip","unsegmented",15,5,"scratcher",2,4,2,1
"6hf8viCt","paperclip","segmented",5,8,"scratching things",2,4,2,2
"ac93CkSi","paperclip","unsegmented",10,4,"screwdriver",3,5,2,2
"Tz3xw8MP","paperclip","segmented",10,5,"sculpting material",2,4,2,2
"Tz3xw8MP","paperclip","segmented",10,4,"sculpting tool",2,4,2,2
"1BHxIRq1","paperclip","unsegmented",10,6,"sculpture",2,4,2,2
"S3kVSz67","paperclip","unsegmented",15,5,"Seal a bag of chips",1,4,1,2
"H6CjN8B9","paperclip","segmented",15,3,"self defense device?  unfolded it can hurt!",4,5,3,2
"v1f48OH2","paperclip","unsegmented",10,2,"Separate different objects",1,1,1,1
"Y2cD7y3X","paperclip","segmented",10,6,"shape it to do another task",2,3,2,1
"ak3D0gDJ","paperclip","segmented",10,3,"Sharp object",2,5,2,1
"NXFB8KQ5","paperclip","segmented",5,1,"sling shot",2,5,3,2
"OXGW4BSs","paperclip","segmented",5,4,"small crack cleaner",2,4,2,2
"kPD89jW3","paperclip","unsegmented",15,4,"small pipe snake",2,4,2,2
"B0o9M8xC","paperclip","unsegmented",10,4,"spray bottle",2,NA,3,1
"t7SqCvg4","paperclip","unsegmented",10,3,"spray bottle unclogger",2,4,2,2
"kPD89jW3","paperclip","unsegmented",15,1,"Spring",2,5,2,2
"dENdB2Qt","paperclip","segmented",15,14,"stab an attacker",2,5,2,2
"aGzhYc5T","paperclip","segmented",5,5,"stab someone",2,5,2,2
"j0DY4Qzg","paperclip","segmented",5,3,"stab someone in the eye",2,5,2,2
"qZwO9maC","paperclip","unsegmented",10,1,"Stack paper together",1,1,1,1
"b2fcis6W","paperclip","segmented",10,1,"Stick (when straightened)",2,5,1,1
"Lr6WcnQu","paperclip","segmented",10,8,"stick between two items",2,5,1,1
"5fii6yAD","paperclip","segmented",10,1,"Stick figure",2,3,2,2
"s5l4YzV3","paperclip","segmented",15,3,"stick in a circuit in car to make engine light turn on",3,5,3,3
"14BdrD3U","paperclip","segmented",5,7,"Stir a very ",NA,NA,2,NA
"hee1Wrlg","paperclip","unsegmented",15,4,"Stitch marker for knitting and crochet projects",3,5,4,3
"s01B0XS8","paperclip","unsegmented",15,4,"straighten an use as a letter opener",2,5,2,2
"6l6w0BaA","paperclip","unsegmented",5,3,"straighten and pick locks",2,3,1,2
"EwBSSB2k","paperclip","segmented",5,4,"Straighten, re-fold into art shape",2,3,2,2
"Na5C17A6","paperclip","unsegmented",10,4,"straightened as a CD/DVD-ROM manual ejection tool",2,4,2,2
"Na5C17A6","paperclip","unsegmented",10,3,"straightened for a handcuff pick",2,4,1,3
"2Xywd76Z","paperclip","unsegmented",15,1,"straightened out",2,2,1,1
"gEOtW7kc","paperclip","segmented",10,2,"String together to make a chain",2,2,1,1
"7tAp1G0i","paperclip","segmented",15,8,"suspicious goo poker",NA,4,3,4
"m9S84IQd","paperclip","unsegmented",15,4,"sword",3,5,3,2
"V453P9LD","paperclip","unsegmented",5,7,"tack",2,4,2,2
"mctpMb8Q","paperclip","unsegmented",10,4,"temporary button closure",2,4,2,2
"RW7306rQ","paperclip","segmented",10,4,"temporary fix for broken pants buttons",2,3,2,2
"MBYB7Nz5","paperclip","segmented",15,2,"temporary repair of clothing ",2,3,2,2
"hee1Wrlg","paperclip","unsegmented",15,5,"Temporary replacement for missing bolt",4,4,2,2
"Pg80l09K","paperclip","unsegmented",15,4,"The pointy end can be used to cut into plastic wrapping",3,5,3,2
